Category,Item Name,Quantity,2022-07-12
Fruits & Vegetables,Green Chilli,1,130.0
Fruits & Vegetables,Gourd,1,78.0
Fruits & Vegetables,Cucumber,1,70.0
Fruits & Vegetables,Branjal,1,95.0
Fruits & Vegetables,Beetroot,1,70.0
Fruits & Vegetables,Cabbage,1,70.0
Fruits & Vegetables,Corn,1,18.0
Fruits & Vegetables,Drumsticks,1,104.0
Fruits & Vegetables,Capdicum,1,57.5
Fruits & Vegetables,Potato,1,46.0
Fruits & Vegetables,Elephant Foot Yam,1,70.0
Fruits & Vegetables,Corn,1,250.0
Fruits & Vegetables,Bitter Ground,1,96.66666666666667
Fruits & Vegetables,Colocasia,1,80.0
Fruits & Vegetables,Broccoli,1,386.6666666666667
Fruits & Vegetables,French Beans,1,232.0
Fruits & Vegetables,Brinjal,1,58.0
Fruits & Vegetables,Sponge,1,95.0
Fruits & Vegetables,Pumokin,1,35.0
Fruits & Vegetables,Brinjal,1,44.0
Fruits & Vegetables,Cluster Beans,1,104.0
Fruits & Vegetables,Sprouts,1,160.0
Fruits & Vegetables,Zucchini Green,1,200.0
Fruits & Vegetables,Malgudi Fried Rice,1,216.0
Fruits & Vegetables,Lemon Grass,1,146.66666666666666
Fruits & Vegetables,Cabbage,1,172.5
Fruits & Vegetables,Board Beans,1,128.0
Fruits & Vegetables,Zucchini Yellow,1,208.0
Fruits & Vegetables,Sambar Mix,1,180.0
Fruits & Vegetables,Coconut Chutney,1,275.0
Fruits & Vegetables,Sugarcane,1,160.0
Fruits & Vegetables,Thai Curry,1,396.0
Fruits & Vegetables,Biryani,1,268.0
Fruits & Vegetables,Fresh Sprouts Moong Green,1,160.0
Fruits & Vegetables,Fresh Sprouts Mataki,1,160.0
Fruits & Vegetables,Peas,1,550.0
Fruits & Vegetables,Pumpkin Cubes,1,100.0
Fruits & Vegetables,Yam Cubes,1,144.0
Fruits & Vegetables,Oondhiyo,1,236.0
Fruits & Vegetables,Chana,1,175.0
Fruits & Vegetables,Green Masala,1,250.0
Fruits & Vegetables,Curry Leaves,1,240.0

